prompt_id,prompt_text,ref_path,variant,gen_path
animals_and_ecology_011_single,"A medium-sized brown lizard with a speckled pattern and rough texture rests on a weathered wooden branch, facing to the right. Its body is perched steadily as it licks its lips, extending its long tongue briefly before retracting it back into its mouth. The background features lush green foliage, creating a natural habitat setting that highlights the lizard's earthy tones. Soft lighting illuminates the scene, enhancing the detailed textures of both the lizard's scales and the bark of the branch.",http://172.16.82.12:8010/ref/animals_and_ecology_011_single/ref.mp4,4,http://172.16.82.12:8010/gen/animals_and_ecology_011_single/cogvideo5b.mp4
animals_and_ecology_011_single,"A medium-sized brown lizard with a speckled pattern and rough texture rests on a weathered wooden branch, facing to the right. Its body is perched steadily as it licks its lips, extending its long tongue briefly before retracting it back into its mouth. The background features lush green foliage, creating a natural habitat setting that highlights the lizard's earthy tones. Soft lighting illuminates the scene, enhancing the detailed textures of both the lizard's scales and the bark of the branch.",http://172.16.82.12:8010/ref/animals_and_ecology_011_single/ref.mp4,5,http://172.16.82.12:8010/gen/animals_and_ecology_011_single/videocrafter.mp4
animals_and_ecology_012_single,"Two adult koalas, one male and one female, are perched on a tree branch in what appears to be a zoo or sanctuary. The gray-furred male is hanging from the left side of the tree, eating leaves with his back facing the camera, while the soft-textured female sits above him on the right, gently grooming her companion by nuzzling its head. Sunlight filters through the green foliage, casting dappled shadows on the ground below, which has a reddish-brown dirt surface scattered with small rocks and wooden structures. Their medium-sized bodies rest comfortably as they interact peacefully under the warm light.",http://172.16.82.12:8010/ref/animals_and_ecology_012_single/ref.mp4,1,http://172.16.82.12:8010/gen/animals_and_ecology_012_single/wan21.mp4
animals_and_ecology_012_single,"Two adult koalas, one male and one female, are perched on a tree branch in what appears to be a zoo or sanctuary. The gray-furred male is hanging from the left side of the tree, eating leaves with his back facing the camera, while the soft-textured female sits above him on the right, gently grooming her companion by nuzzling its head. Sunlight filters through the green foliage, casting dappled shadows on the ground below, which has a reddish-brown dirt surface scattered with small rocks and wooden structures. Their medium-sized bodies rest comfortably as they interact peacefully under the warm light.",http://172.16.82.12:8010/ref/animals_and_ecology_012_single/ref.mp4,2,http://172.16.82.12:8010/gen/animals_and_ecology_012_single/vidu.mp4
animals_and_ecology_012_single,"Two adult koalas, one male and one female, are perched on a tree branch in what appears to be a zoo or sanctuary. The gray-furred male is hanging from the left side of the tree, eating leaves with his back facing the camera, while the soft-textured female sits above him on the right, gently grooming her companion by nuzzling its head. Sunlight filters through the green foliage, casting dappled shadows on the ground below, which has a reddish-brown dirt surface scattered with small rocks and wooden structures. Their medium-sized bodies rest comfortably as they interact peacefully under the warm light.",http://172.16.82.12:8010/ref/animals_and_ecology_012_single/ref.mp4,3,http://172.16.82.12:8010/gen/animals_and_ecology_012_single/cogfun.mp4
animals_and_ecology_012_single,"Two adult koalas, one male and one female, are perched on a tree branch in what appears to be a zoo or sanctuary. The gray-furred male is hanging from the left side of the tree, eating leaves with his back facing the camera, while the soft-textured female sits above him on the right, gently grooming her companion by nuzzling its head. Sunlight filters through the green foliage, casting dappled shadows on the ground below, which has a reddish-brown dirt surface scattered with small rocks and wooden structures. Their medium-sized bodies rest comfortably as they interact peacefully under the warm light.",http://172.16.82.12:8010/ref/animals_and_ecology_012_single/ref.mp4,4,http://172.16.82.12:8010/gen/animals_and_ecology_012_single/cogvideo5b.mp4
animals_and_ecology_012_single,"Two adult koalas, one male and one female, are perched on a tree branch in what appears to be a zoo or sanctuary. The gray-furred male is hanging from the left side of the tree, eating leaves with his back facing the camera, while the soft-textured female sits above him on the right, gently grooming her companion by nuzzling its head. Sunlight filters through the green foliage, casting dappled shadows on the ground below, which has a reddish-brown dirt surface scattered with small rocks and wooden structures. Their medium-sized bodies rest comfortably as they interact peacefully under the warm light.",http://172.16.82.12:8010/ref/animals_and_ecology_012_single/ref.mp4,5,http://172.16.82.12:8010/gen/animals_and_ecology_012_single/videocrafter.mp4
animals_and_ecology_013_multi,"shot1: A hyena with a light-brown spotted face and dark brown patches is seen eating the body of a small, young male zebra that lies lifeless on the ground in tall grass; another hyena stands nearby while more hyenas are visible feeding on other parts of the scene.
shot2: A group of hyenas, displaying various shades of dark brown and light brown with spotted patterns, are gathered around a small zebra carcass lying on the ground in tall grass; some hyenas stand or bend over to sniff at or feed on the lifeless black-and-white striped body while others look up from their positions.",http://172.16.82.12:8010/ref/animals_and_ecology_013_multi/ref.mp4,1,http://172.16.82.12:8010/gen/animals_and_ecology_013_multi/wan21.mp4
animals_and_ecology_013_multi,"shot1: A hyena with a light-brown spotted face and dark brown patches is seen eating the body of a small, young male zebra that lies lifeless on the ground in tall grass; another hyena stands nearby while more hyenas are visible feeding on other parts of the scene.
shot2: A group of hyenas, displaying various shades of dark brown and light brown with spotted patterns, are gathered around a small zebra carcass lying on the ground in tall grass; some hyenas stand or bend over to sniff at or feed on the lifeless black-and-white striped body while others look up from their positions.",http://172.16.82.12:8010/ref/animals_and_ecology_013_multi/ref.mp4,2,http://172.16.82.12:8010/gen/animals_and_ecology_013_multi/vidu.mp4
animals_and_ecology_013_multi,"shot1: A hyena with a light-brown spotted face and dark brown patches is seen eating the body of a small, young male zebra that lies lifeless on the ground in tall grass; another hyena stands nearby while more hyenas are visible feeding on other parts of the scene.
shot2: A group of hyenas, displaying various shades of dark brown and light brown with spotted patterns, are gathered around a small zebra carcass lying on the ground in tall grass; some hyenas stand or bend over to sniff at or feed on the lifeless black-and-white striped body while others look up from their positions.",http://172.16.82.12:8010/ref/animals_and_ecology_013_multi/ref.mp4,3,http://172.16.82.12:8010/gen/animals_and_ecology_013_multi/cogfun.mp4
